ITT,DATE_TIME,TRACKLINE,TRIP_DIRECTION,DEST_STATION,DESCRIPTION,TRKID
321,7/27/2024 11:35:11 AM,Green,1,GREENBELT,,E09-E1-567
260,7/27/2024 11:35:15 AM,Orange,1,NEW CARROLLTON,,D12-D1-528
254,7/27/2024 11:35:15 AM,Yellow,2,HUNTINGTON,King Street-Old Town- Track 2; ,C13-C2-562
264,7/27/2024 11:35:15 AM,Silver,1,LARGO TOWN CENTER,,K04-K1-312
270,7/27/2024 11:35:16 AM,Blue,1,LARGO TOWN CENTER,,G01-G1-294
232,7/27/2024 11:35:15 AM,Red,1,TAKOMA,Takoma- Track 1; ,B07-B1-382
321,7/27/2024 11:35:16 AM,Green,1,GREENBELT,,E09-E1-567
260,7/27/2024 11:35:21 AM,Orange,1,NEW CARROLLTON,,D12-D1-532
254,7/27/2024 11:35:21 AM,Yellow,2,HUNTINGTON,King Street-Old Town- Track 2;  Doors operating manually; Doors open left,C13-C2-562
264,7/27/2024 11:35:21 AM,Silver,1,LARGO TOWN CENTER,,K04-K1-301
270,7/27/2024 11:35:21 AM,Blue,1,LARGO TOWN CENTER,,G01-G1-306
232,7/27/2024 11:35:20 AM,Red,1,TAKOMA,Takoma- Track 1; ,B07-B1-382
321,7/27/2024 11:35:21 AM,Green,1,GREENBELT,,E09-E1-573
260,7/27/2024 11:35:26 AM,Orange,1,NEW CARROLLTON,,D12-D1-535
254,7/27/2024 11:35:26 AM,Yellow,2,HUNTINGTON,King Street-Old Town- Track 2;  Doors operating manually; Doors open left,C13-C2-562
264,7/27/2024 11:35:26 AM,Silver,1,LARGO TOWN CENTER,,K04-K1-301
270,7/27/2024 11:35:26 AM,Blue,1,LARGO TOWN CENTER,,G01-G1-312
232,7/27/2024 11:35:26 AM,Red,1,TAKOMA,Takoma- Track 1; ,B07-B1-382
321,7/27/2024 11:35:27 AM,Green,1,GREENBELT,,E09-E1-581
260,7/27/2024 11:35:31 AM,Orange,1,NEW CARROLLTON,,D12-D1-535
254,7/27/2024 11:35:31 AM,Yellow,2,HUNTINGTON,King Street-Old Town- Track 2;  Doors operating manually; Doors open left,C13-C2-562
264,7/27/2024 11:35:31 AM,Silver,1,LARGO TOWN CENTER,,K04-K1-301
270,7/27/2024 11:35:31 AM,Blue,1,LARGO TOWN CENTER,,G01-G1-312
232,7/27/2024 11:35:31 AM,Red,1,TAKOMA,Takoma- Track 1; ,B07-B1-382
321,7/27/2024 11:35:32 AM,Green,1,GREENBELT,,E09-E1-581
260,7/27/2024 11:35:36 AM,Orange,1,NEW CARROLLTON,,D12-D1-543
254,7/27/2024 11:35:36 AM,Yellow,2,HUNTINGTON,King Street-Old Town- Track 2;  Doors operating manually;,C13-C2-562
264,7/27/2024 11:35:36 AM,Silver,1,LARGO TOWN CENTER,,K04-K1-298
270,7/27/2024 11:35:36 AM,Blue,1,LARGO TOWN CENTER,,G01-G1-317
232,7/27/2024 11:35:36 AM,Red,1,TAKOMA,Takoma- Track 1; ,B07-B1-382
321,7/27/2024 11:35:37 AM,Green,1,GREENBELT,,E09-E1-589
260,7/27/2024 11:35:41 AM,Orange,1,NEW CARROLLTON,,D12-D1-543
254,7/27/2024 11:35:41 AM,Yellow,2,HUNTINGTON,King Street-Old Town- Track 2;  Doors operating manually;,C13-C2-562
264,7/27/2024 11:35:42 AM,Silver,1,LARGO TOWN CENTER,,K04-K1-294
270,7/27/2024 11:35:42 AM,Blue,1,LARGO TOWN CENTER,,G01-G1-321
232,7/27/2024 11:35:44 AM,Red,1,TAKOMA,Takoma- Track 1; ,B07-B1-382
321,7/27/2024 11:35:42 AM,Green,1,GREENBELT,,E09-E1-595
260,7/27/2024 11:35:49 AM,Orange,1,NEW CARROLLTON,,D12-D1-553
254,7/27/2024 11:35:49 AM,Yellow,2,HUNTINGTON,King Street-Old Town- Track 2; ,C13-C2-564
264,7/27/2024 11:35:49 AM,Silver,1,LARGO TOWN CENTER,,K04-K1-289
270,7/27/2024 11:35:47 AM,Blue,1,LARGO TOWN CENTER,,G01-G1-321
232,7/27/2024 11:35:49 AM,Red,1,TAKOMA,Takoma- Track 1; ,B07-B1-382
321,7/27/2024 11:35:47 AM,Green,1,GREENBELT,,E09-E1-595
260,7/27/2024 11:35:54 AM,Orange,1,NEW CARROLLTON,,D12-D1-553
254,7/27/2024 11:35:54 AM,Yellow,2,HUNTINGTON,King Street-Old Town- Track 2; ,C97-C2-567
264,7/27/2024 11:35:54 AM,Silver,1,LARGO TOWN CENTER,,K04-K1-286
270,7/27/2024 11:35:54 AM,Blue,1,LARGO TOWN CENTER,,G01-G1-327
232,7/27/2024 11:35:54 AM,Red,1,TAKOMA,Takoma- Track 1; ,B07-B1-382
321,7/27/2024 11:35:52 AM,Green,1,GREENBELT,,E10-E1-602
260,7/27/2024 11:35:59 AM,Orange,1,NEW CARROLLTON,,D13-D1-561
254,7/27/2024 11:35:59 AM,Yellow,2,HUNTINGTON,,C97-C2-567
264,7/27/2024 11:35:59 AM,Silver,1,LARGO TOWN CENTER,,K04-K1-284
270,7/27/2024 11:35:59 AM,Blue,1,LARGO TOWN CENTER,,G01-G1-327
232,7/27/2024 11:35:59 AM,Red,1,TAKOMA,Takoma- Track 1; ,B07-B1-382
321,7/27/2024 11:36:00 AM,Green,1,GREENBELT,,E10-E1-608
260,7/27/2024 11:36:04 AM,Orange,1,NEW CARROLLTON,,D13-D1-565
254,7/27/2024 11:36:04 AM,Yellow,2,HUNTINGTON,,C97-3ABT
264,7/27/2024 11:36:04 AM,Silver,1,LARGO TOWN CENTER,Ballston-MU- Track 1; ,K04-K1-282
270,7/27/2024 11:36:05 AM,Blue,1,LARGO TOWN CENTER,,G01-G1-333
232,7/27/2024 11:36:04 AM,Red,1,TAKOMA,Takoma- Track 1; ,B07-B1-382
321,7/27/2024 11:36:05 AM,Green,1,GREENBELT,,E10-E1-615
260,7/27/2024 11:36:10 AM,Orange,1,NEW CARROLLTON,,D13-D1-573
254,7/27/2024 11:36:10 AM,Yellow,2,HUNTINGTON,,C97-C2-574
264,7/27/2024 11:36:10 AM,Silver,1,LARGO TOWN CENTER,Ballston-MU- Track 1; ,K04-K1-282
270,7/27/2024 11:36:10 AM,Blue,1,LARGO TOWN CENTER,,G01-G1-337
232,7/27/2024 11:36:09 AM,Red,1,TAKOMA,Takoma- Track 1; ,B07-B1-382
321,7/27/2024 11:36:10 AM,Green,1,GREENBELT,,E10-E1-622
260,7/27/2024 11:36:15 AM,Orange,1,NEW CARROLLTON,,D13-D1-577
254,7/27/2024 11:36:15 AM,Yellow,2,HUNTINGTON,,C97-C2-578
264,7/27/2024 11:36:15 AM,Silver,1,LARGO TOWN CENTER,Ballston-MU- Track 1;  motion;,K04-K1-282
270,7/27/2024 11:36:15 AM,Blue,1,LARGO TOWN CENTER,Benning Road- Track 1;  motion;,G01-G1-339
232,7/27/2024 11:36:14 AM,Red,1,TAKOMA,Takoma- Track 1; ,B07-B1-382
321,7/27/2024 11:36:15 AM,Green,1,GREENBELT,,E10-E1-622
260,7/27/2024 11:36:20 AM,Orange,1,NEW CARROLLTON,,D13-D1-577
254,7/27/2024 11:36:20 AM,Yellow,2,HUNTINGTON,,C14-C2-582
264,7/27/2024 11:36:20 AM,Silver,1,LARGO TOWN CENTER,Ballston-MU- Track 1;  motion;,K04-K1-282
270,7/27/2024 11:36:20 AM,Blue,1,LARGO TOWN CENTER,Benning Road- Track 1;  motion;,G01-G1-339
232,7/27/2024 11:36:19 AM,Red,1,TAKOMA,Takoma- Track 1; ,B07-B1-382
321,7/27/2024 11:36:20 AM,Green,1,GREENBELT,,E10-E1-630
260,7/27/2024 11:36:25 AM,Orange,1,NEW CARROLLTON,,D13-D1-580
254,7/27/2024 11:36:25 AM,Yellow,2,HUNTINGTON,,C14-C2-587
264,7/27/2024 11:36:25 AM,Silver,1,LARGO TOWN CENTER,Ballston-MU- Track 1;  motion;,K04-K1-282
270,7/27/2024 11:36:25 AM,Blue,1,LARGO TOWN CENTER,Benning Road- Track 1;  motion;,G01-G1-339
232,7/27/2024 11:36:24 AM,Red,1,TAKOMA,Takoma- Track 1; ,B07-B1-382
321,7/27/2024 11:36:25 AM,Green,1,GREENBELT,,E10-E1-630
260,7/27/2024 11:36:30 AM,Orange,1,NEW CARROLLTON,,D13-D1-583
254,7/27/2024 11:36:30 AM,Yellow,2,HUNTINGTON,,C14-C2-587
264,7/27/2024 11:36:30 AM,Silver,1,LARGO TOWN CENTER,Ballston-MU- Track 1;  Doors open right,K04-K1-282
270,7/27/2024 11:36:30 AM,Blue,1,LARGO TOWN CENTER,Benning Road- Track 1;  motion;,G01-G1-339
232,7/27/2024 11:36:32 AM,Red,1,TAKOMA,Takoma- Track 1; ,B07-B1-382
321,7/27/2024 11:36:31 AM,Green,1,GREENBELT,,E10-E1-630
260,7/27/2024 11:36:35 AM,Orange,1,NEW CARROLLTON,,D13-D1-583
254,7/27/2024 11:36:35 AM,Yellow,2,HUNTINGTON,,C14-3AATN
264,7/27/2024 11:36:35 AM,Silver,1,LARGO TOWN CENTER,Ballston-MU- Track 1;  Doors open right,K04-K1-282
270,7/27/2024 11:36:36 AM,Blue,1,LARGO TOWN CENTER,Benning Road- Track 1;  motion;,G01-G1-339
232,7/27/2024 11:36:38 AM,Red,1,TAKOMA,Takoma- Track 1; ,B07-B1-382
321,7/27/2024 11:36:36 AM,Green,1,GREENBELT,,E10-E1-640
260,7/27/2024 11:36:43 AM,Orange,1,NEW CARROLLTON,,D13-1BTR
254,7/27/2024 11:36:43 AM,Yellow,2,HUNTINGTON,Eisenhower Avenue- Track 2; ,C14-C2-595
264,7/27/2024 11:36:43 AM,Silver,1,LARGO TOWN CENTER,Ballston-MU- Track 1;  Doors open right,K04-K1-282
270,7/27/2024 11:36:43 AM,Blue,1,LARGO TOWN CENTER,Benning Road- Track 1; ,G01-G1-339
232,7/27/2024 11:36:43 AM,Red,1,TAKOMA,Takoma- Track 1; ,B07-B1-382
321,7/27/2024 11:36:41 AM,Green,1,GREENBELT,,E10-E1-640
260,7/27/2024 11:36:48 AM,Orange,1,NEW CARROLLTON,,D13-1BTR
254,7/27/2024 11:36:48 AM,Yellow,2,HUNTINGTON,Eisenhower Avenue- Track 2; ,C14-C2-595
264,7/27/2024 11:36:48 AM,Silver,1,LARGO TOWN CENTER,Ballston-MU- Track 1; ,K04-K1-282
270,7/27/2024 11:36:48 AM,Blue,1,LARGO TOWN CENTER,Benning Road- Track 1;  Doors open left,G01-G1-339
232,7/27/2024 11:36:48 AM,Red,1,TAKOMA,Takoma- Track 1; ,B07-B1-382
321,7/27/2024 11:36:48 AM,Green,1,GREENBELT,,E10-E1-650
260,7/27/2024 11:36:53 AM,Orange,1,NEW CARROLLTON,,D13-D2-591
254,7/27/2024 11:36:53 AM,Yellow,2,HUNTINGTON,Eisenhower Avenue- Track 2; ,C14-C2-595
264,7/27/2024 11:36:53 AM,Silver,1,LARGO TOWN CENTER,Ballston-MU- Track 1; ,K04-K1-276
270,7/27/2024 11:36:53 AM,Blue,1,LARGO TOWN CENTER,Benning Road- Track 1;  Doors open left,G01-G1-339
232,7/27/2024 11:36:53 AM,Red,1,TAKOMA,Takoma- Track 1; ,B07-B1-382
321,7/27/2024 11:36:53 AM,Green,1,GREENBELT,,E10-E1-650
260,7/27/2024 11:36:58 AM,Orange,1,NEW CARROLLTON,New Carrollton- Track 2; ,D13-D2-594
254,7/27/2024 11:36:58 AM,Yellow,2,HUNTINGTON,Eisenhower Avenue- Track 2; ,C14-C2-595
264,7/27/2024 11:36:58 AM,Silver,1,LARGO TOWN CENTER,Ballston-MU- Track 1; ,K04-3ATN
270,7/27/2024 11:36:58 AM,Blue,1,LARGO TOWN CENTER,Benning Road- Track 1;  Doors open left,G01-G1-339
232,7/27/2024 11:36:58 AM,Red,1,TAKOMA,Takoma- Track 1; ,B07-B1-382
321,7/27/2024 11:36:59 AM,Green,1,GREENBELT,,E10-1ATN
260,7/27/2024 11:37:03 AM,Orange,1,NEW CARROLLTON,New Carrollton- Track 2; ,D13-D2-594
254,7/27/2024 11:37:03 AM,Yellow,2,HUNTINGTON,Eisenhower Avenue- Track 2; ,C14-C2-595
264,7/27/2024 11:37:03 AM,Silver,1,LARGO TOWN CENTER,Ballston-MU- Track 1; ,K04-K1-270
270,7/27/2024 11:37:04 AM,Blue,1,LARGO TOWN CENTER,Benning Road- Track 1; ,G01-G1-339
232,7/27/2024 11:37:03 AM,Red,1,TAKOMA,Takoma- Track 1; ,B07-B1-382
321,7/27/2024 11:37:04 AM,Green,1,GREENBELT,,E10-3ATN
260,7/27/2024 11:37:09 AM,Orange,1,NEW CARROLLTON,New Carrollton- Track 2; ,D13-D2-594
254,7/27/2024 11:37:08 AM,Yellow,2,HUNTINGTON,Eisenhower Avenue- Track 2; ,C14-C2-601
264,7/27/2024 11:37:09 AM,Silver,1,LARGO TOWN CENTER,,K04-K1-268
270,7/27/2024 11:37:09 AM,Blue,1,LARGO TOWN CENTER,Benning Road- Track 1;  motion;,G01-G1-339
232,7/27/2024 11:37:08 AM,Red,1,TAKOMA,Takoma- Track 1; ,B07-B1-382
321,7/27/2024 11:37:09 AM,Green,1,GREENBELT,Greenbelt- Track 1;  motion;,E10-E1-662
260,7/27/2024 11:37:14 AM,Orange,1,NEW CARROLLTON,New Carrollton- Track 2; ,D13-D2-594
254,7/27/2024 11:37:14 AM,Yellow,2,HUNTINGTON,Eisenhower Avenue- Track 2; ,C14-C2-601
264,7/27/2024 11:37:14 AM,Silver,1,LARGO TOWN CENTER,,K04-K1-267
270,7/27/2024 11:37:14 AM,Blue,1,LARGO TOWN CENTER,Benning Road- Track 1; ,G01-G1-345
232,7/27/2024 11:37:13 AM,Red,1,TAKOMA,Takoma- Track 1; ,B07-B1-382
321,7/27/2024 11:37:14 AM,Green,1,GREENBELT,Greenbelt- Track 1;  motion;,E10-E1-662
260,7/27/2024 11:37:19 AM,Orange,1,NEW CARROLLTON,New Carrollton- Track 2; ,D13-D2-594
254,7/27/2024 11:37:19 AM,Yellow,2,HUNTINGTON,Eisenhower Avenue- Track 2; ,C14-C2-601
264,7/27/2024 11:37:19 AM,Silver,1,LARGO TOWN CENTER,,K04-K1-262
270,7/27/2024 11:37:19 AM,Blue,1,LARGO TOWN CENTER,Benning Road- Track 1; ,G01-G1-345
232,7/27/2024 11:37:19 AM,Red,1,TAKOMA,Takoma- Track 1; ,B07-B1-382
321,7/27/2024 11:37:19 AM,Green,1,GREENBELT,Greenbelt- Track 1;  motion;,E10-E1-662
260,7/27/2024 11:37:24 AM,Orange,1,NEW CARROLLTON,New Carrollton- Track 2;  motion;,D13-D2-594
254,7/27/2024 11:37:24 AM,Yellow,2,HUNTINGTON,Eisenhower Avenue- Track 2; ,C14-C2-601
264,7/27/2024 11:37:24 AM,Silver,1,LARGO TOWN CENTER,,K04-K1-260
270,7/27/2024 11:37:24 AM,Blue,1,LARGO TOWN CENTER,Benning Road- Track 1; ,G01-G1-350
232,7/27/2024 11:37:24 AM,Red,1,TAKOMA,Takoma- Track 1; ,B07-B1-382
321,7/27/2024 11:37:25 AM,Green,1,GREENBELT,Greenbelt- Track 1;  motion;,E10-E1-662
260,7/27/2024 11:37:32 AM,Orange,1,NEW CARROLLTON,New Carrollton- Track 2;  motion;,D13-D2-594
254,7/27/2024 11:37:32 AM,Yellow,2,HUNTINGTON,Eisenhower Avenue- Track 2; ,C14-C2-601
264,7/27/2024 11:37:29 AM,Silver,1,LARGO TOWN CENTER,,K03-K1-256
270,7/27/2024 11:37:29 AM,Blue,1,LARGO TOWN CENTER,,G01-G1-350
232,7/27/2024 11:37:31 AM,Red,1,TAKOMA,Takoma- Track 1; ,B07-B1-382
321,7/27/2024 11:37:30 AM,Green,1,GREENBELT,Greenbelt- Track 1;  motion;,E10-E1-662
260,7/27/2024 11:37:37 AM,Orange,1,NEW CARROLLTON,New Carrollton- Track 2;  motion;,D13-D2-594
254,7/27/2024 11:37:37 AM,Yellow,2,HUNTINGTON,Eisenhower Avenue- Track 2; ,C14-C2-601
264,7/27/2024 11:37:37 AM,Silver,1,LARGO TOWN CENTER,Virginia Square- Track 1; ,K03-K1-252
270,7/27/2024 11:37:37 AM,Blue,1,LARGO TOWN CENTER,,G01-G1-354
232,7/27/2024 11:37:37 AM,Red,1,TAKOMA,Takoma- Track 1; ,B07-B1-382
321,7/27/2024 11:37:35 AM,Green,1,GREENBELT,Greenbelt- Track 1;  motion;,E10-E1-662
260,7/27/2024 11:37:42 AM,Orange,1,NEW CARROLLTON,New Carrollton- Track 2;  motion;,D13-D2-594
254,7/27/2024 11:37:42 AM,Yellow,2,HUNTINGTON,Eisenhower Avenue- Track 2; ,C14-C2-601
264,7/27/2024 11:37:42 AM,Silver,1,LARGO TOWN CENTER,Virginia Square- Track 1;  motion;,K03-K1-252
270,7/27/2024 11:37:42 AM,Blue,1,LARGO TOWN CENTER,,G02-G1-357
232,7/27/2024 11:37:42 AM,Red,1,TAKOMA,Takoma- Track 1; ,B07-B1-382
321,7/27/2024 11:37:40 AM,Green,1,GREENBELT,Greenbelt- Track 1; ,E10-E1-662
260,7/27/2024 11:37:47 AM,Orange,1,NEW CARROLLTON,New Carrollton- Track 2;  motion;,D13-D2-594
254,7/27/2024 11:37:47 AM,Yellow,2,HUNTINGTON,Eisenhower Avenue- Track 2; ,C14-C2-601
264,7/27/2024 11:37:47 AM,Silver,1,LARGO TOWN CENTER,Virginia Square- Track 1;  motion;,K03-K1-252
270,7/27/2024 11:37:48 AM,Blue,1,LARGO TOWN CENTER,,G02-G1-357
232,7/27/2024 11:37:47 AM,Red,1,TAKOMA,Takoma- Track 1; ,B07-B1-382
321,7/27/2024 11:37:48 AM,Green,1,GREENBELT,Greenbelt- Track 1;  Doors open left,E10-E1-662
260,7/27/2024 11:37:52 AM,Orange,1,NEW CARROLLTON,New Carrollton- Track 2;  motion;,D13-D2-594
254,7/27/2024 11:37:52 AM,Yellow,2,HUNTINGTON,,C14-C2-607
264,7/27/2024 11:37:53 AM,Silver,1,LARGO TOWN CENTER,Virginia Square- Track 1;  motion;,K03-K1-252
270,7/27/2024 11:37:53 AM,Blue,1,LARGO TOWN CENTER,,G02-G1-357
232,7/27/2024 11:37:52 AM,Red,1,TAKOMA,Takoma- Track 1; ,B07-B1-382
321,7/27/2024 11:37:53 AM,Green,1,GREENBELT,Greenbelt- Track 1; ,E10-E1-668
260,7/27/2024 11:37:58 AM,Orange,1,NEW CARROLLTON,New Carrollton- Track 2; ,D13-D2-594
254,7/27/2024 11:37:57 AM,Yellow,2,HUNTINGTON,,C15-C2-609
264,7/27/2024 11:37:58 AM,Silver,1,LARGO TOWN CENTER,Virginia Square- Track 1;  motion;,K03-K1-247
270,7/27/2024 11:37:58 AM,Blue,1,LARGO TOWN CENTER,,G02-G1-369
232,7/27/2024 11:37:57 AM,Red,1,TAKOMA,Takoma- Track 1; ,B07-B1-382
321,7/27/2024 11:37:58 AM,Green,1,GREENBELT,Greenbelt- Track 1; ,E10-E1-668
260,7/27/2024 11:38:03 AM,Orange,1,NEW CARROLLTON,New Carrollton- Track 2; ,D13-D2-594
254,7/27/2024 11:38:03 AM,Yellow,2,HUNTINGTON,,C15-C2-609
264,7/27/2024 11:38:03 AM,Silver,1,LARGO TOWN CENTER,Virginia Square- Track 1; ,K03-K1-252
270,7/27/2024 11:38:03 AM,Blue,1,LARGO TOWN CENTER,,G02-G1-369
232,7/27/2024 11:38:02 AM,Red,1,TAKOMA,Takoma- Track 1; ,B07-B1-382
321,7/27/2024 11:38:03 AM,Green,1,GREENBELT,Greenbelt- Track 1; ,E10-E1-668
260,7/27/2024 11:38:08 AM,Orange,1,NEW CARROLLTON,New Carrollton- Track 2; ,D13-D2-594
254,7/27/2024 11:38:08 AM,Yellow,2,HUNTINGTON,,C15-C2-609
264,7/27/2024 11:38:08 AM,Silver,1,LARGO TOWN CENTER,Virginia Square- Track 1;  Doors open right,K03-K1-252
270,7/27/2024 11:38:08 AM,Blue,1,LARGO TOWN CENTER,,G02-G1-377
232,7/27/2024 11:38:08 AM,Red,1,TAKOMA,Takoma- Track 1; ,B07-B1-382
321,7/27/2024 11:38:08 AM,Green,1,GREENBELT,Greenbelt- Track 1; ,E10-E1-668
260,7/27/2024 11:38:13 AM,Orange,1,NEW CARROLLTON,New Carrollton- Track 2; ,D13-D2-594
254,7/27/2024 11:38:13 AM,Yellow,2,HUNTINGTON,,C15-C2-613
264,7/27/2024 11:38:13 AM,Silver,1,LARGO TOWN CENTER,Virginia Square- Track 1;  Doors open right,K03-K1-252
270,7/27/2024 11:38:13 AM,Blue,1,LARGO TOWN CENTER,,G02-G1-377
232,7/27/2024 11:38:13 AM,Red,1,TAKOMA,Takoma- Track 1; ,B07-B1-382
321,7/27/2024 11:38:14 AM,Green,1,GREENBELT,Greenbelt- Track 1; ,E10-E1-668
260,7/27/2024 11:38:18 AM,Orange,1,NEW CARROLLTON,New Carrollton- Track 2; ,D13-D2-594
254,7/27/2024 11:38:18 AM,Yellow,2,HUNTINGTON,,C15-C2-613
264,7/27/2024 11:38:18 AM,Silver,1,LARGO TOWN CENTER,Virginia Square- Track 1;  Doors open right,K03-K1-252
270,7/27/2024 11:38:18 AM,Blue,1,LARGO TOWN CENTER,,G02-G1-384
232,7/27/2024 11:38:18 AM,Red,1,TAKOMA,Takoma- Track 1; ,B07-B1-382
321,7/27/2024 11:38:19 AM,Green,1,GREENBELT,Greenbelt- Track 1; ,E10-E1-668
260,7/27/2024 11:38:26 AM,Orange,1,NEW CARROLLTON,New Carrollton- Track 2; ,D13-D2-594
254,7/27/2024 11:38:26 AM,Yellow,2,HUNTINGTON,,C15-C2-613
264,7/27/2024 11:38:26 AM,Silver,1,LARGO TOWN CENTER,Virginia Square- Track 1; ,K03-K1-252
270,7/27/2024 11:38:26 AM,Blue,1,LARGO TOWN CENTER,,G02-G1-384
232,7/27/2024 11:38:25 AM,Red,1,TAKOMA,Takoma- Track 1;  motion;,B07-B1-376
321,7/27/2024 11:38:24 AM,Green,1,GREENBELT,Greenbelt- Track 1; ,E10-E1-668
260,7/27/2024 11:38:31 AM,Orange,1,NEW CARROLLTON,New Carrollton- Track 2; ,D13-D2-594
254,7/27/2024 11:38:31 AM,Yellow,2,HUNTINGTON,,C15-C2-613
264,7/27/2024 11:38:31 AM,Silver,1,LARGO TOWN CENTER,Virginia Square- Track 1; ,K03-K1-245
270,7/27/2024 11:38:31 AM,Blue,1,LARGO TOWN CENTER,,G02-G1-394
232,7/27/2024 11:38:30 AM,Red,2,TAKOMA,Takoma- Track 1; ,B07-B1-374
321,7/27/2024 11:38:29 AM,Green,1,GREENBELT,Greenbelt- Track 1; ,E10-E1-668
260,7/27/2024 11:38:36 AM,Orange,1,NEW CARROLLTON,New Carrollton- Track 2; ,D13-D2-594
254,7/27/2024 11:38:36 AM,Yellow,2,HUNTINGTON,,C15-C2-613
264,7/27/2024 11:38:36 AM,Silver,1,LARGO TOWN CENTER,Virginia Square- Track 1; ,K03-K1-243
270,7/27/2024 11:38:36 AM,Blue,1,LARGO TOWN CENTER,,G02-G1-397
232,7/27/2024 11:38:36 AM,Red,2,TAKOMA,Takoma- Track 1; ,B07-B1-374
321,7/27/2024 11:38:36 AM,Green,1,GREENBELT,Greenbelt- Track 1; ,E10-E1-668
260,7/27/2024 11:38:41 AM,Orange,1,NEW CARROLLTON,New Carrollton- Track 2; ,D13-D2-594
254,7/27/2024 11:38:41 AM,Yellow,2,HUNTINGTON,,C15-C2-613
264,7/27/2024 11:38:41 AM,Silver,1,LARGO TOWN CENTER,Virginia Square- Track 1; ,K03-K1-241
270,7/27/2024 11:38:41 AM,Blue,1,LARGO TOWN CENTER,,G02-G1-402
232,7/27/2024 11:38:41 AM,Red,2,TAKOMA,,B07-B1-368
321,7/27/2024 11:38:41 AM,Green,1,GREENBELT,Greenbelt- Track 1; ,E10-E1-668
260,7/27/2024 11:38:46 AM,Orange,1,NEW CARROLLTON,New Carrollton- Track 2; ,D13-D2-594
254,7/27/2024 11:38:46 AM,Yellow,2,HUNTINGTON,,C15-C2-613
264,7/27/2024 11:38:46 AM,Silver,1,LARGO TOWN CENTER,,K03-K1-240
270,7/27/2024 11:38:46 AM,Blue,1,LARGO TOWN CENTER,,G02-G1-404
232,7/27/2024 11:38:46 AM,Red,2,TAKOMA,,B07-B1-364
321,7/27/2024 11:38:47 AM,Green,1,GREENBELT,Greenbelt- Track 1; ,E10-E1-668
260,7/27/2024 11:38:51 AM,Orange,1,NEW CARROLLTON,New Carrollton- Track 2; ,D13-D2-594
254,7/27/2024 11:38:51 AM,Yellow,2,HUNTINGTON,,C15-C2-613
264,7/27/2024 11:38:51 AM,Silver,1,LARGO TOWN CENTER,,K02-K1-235
270,7/27/2024 11:38:51 AM,Blue,1,LARGO TOWN CENTER,,G02-G1-411
232,7/27/2024 11:38:51 AM,Red,2,TAKOMA,,B07-B1-364
321,7/27/2024 11:38:52 AM,Green,1,GREENBELT,Greenbelt- Track 1; ,E10-E1-668
260,7/27/2024 11:38:56 AM,Orange,1,NEW CARROLLTON,New Carrollton- Track 2; ,D13-D2-594
254,7/27/2024 11:38:56 AM,Yellow,2,HUNTINGTON,,C15-C2-613
264,7/27/2024 11:38:56 AM,Silver,1,LARGO TOWN CENTER,,K02-K1-234
270,7/27/2024 11:38:56 AM,Blue,1,LARGO TOWN CENTER,,G02-G1-411
232,7/27/2024 11:38:56 AM,Red,2,TAKOMA,,B07-B1-361
321,7/27/2024 11:38:57 AM,Green,1,GREENBELT,Greenbelt- Track 1; ,E10-E1-668
260,7/27/2024 11:39:02 AM,Orange,1,NEW CARROLLTON,New Carrollton- Track 2; ,D13-D2-594
254,7/27/2024 11:39:02 AM,Yellow,2,HUNTINGTON,,C15-C2-613
264,7/27/2024 11:39:02 AM,Silver,1,LARGO TOWN CENTER,,K02-K1-231
270,7/27/2024 11:39:02 AM,Blue,1,LARGO TOWN CENTER,,G02-G1-415
232,7/27/2024 11:39:01 AM,Red,2,TAKOMA,,B07-B1-361
321,7/27/2024 11:39:02 AM,Green,1,GREENBELT,Greenbelt- Track 1; ,E10-E1-668
260,7/27/2024 11:39:07 AM,Orange,1,NEW CARROLLTON,New Carrollton- Track 2; ,D13-D2-594
254,7/27/2024 11:39:07 AM,Yellow,2,HUNTINGTON,,C15-C2-613
264,7/27/2024 11:39:07 AM,Silver,1,LARGO TOWN CENTER,Clarendon- Track 1; ,K02-K1-227
270,7/27/2024 11:39:07 AM,Blue,1,LARGO TOWN CENTER,Capitol Heights- Track 1;  motion;,G02-G1-417
232,7/27/2024 11:39:09 AM,Red,2,TAKOMA,,B07-B1-354
321,7/27/2024 11:39:07 AM,Green,1,GREENBELT,Greenbelt- Track 1; ,E10-E1-668
260,7/27/2024 11:39:14 AM,Orange,1,NEW CARROLLTON,New Carrollton- Track 2; ,D13-D2-594
254,7/27/2024 11:39:14 AM,Yellow,2,HUNTINGTON,,C15-C2-613
264,7/27/2024 11:39:14 AM,Silver,1,LARGO TOWN CENTER,Clarendon- Track 1;  motion;,K02-K1-227
270,7/27/2024 11:39:12 AM,Blue,1,LARGO TOWN CENTER,Capitol Heights- Track 1;  motion;,G02-G1-417
232,7/27/2024 11:39:14 AM,Red,2,TAKOMA,,B07-B1-354
321,7/27/2024 11:39:12 AM,Green,1,GREENBELT,Greenbelt- Track 1; ,E10-E1-668
260,7/27/2024 11:39:19 AM,Orange,1,NEW CARROLLTON,New Carrollton- Track 2; ,D13-D2-594
254,7/27/2024 11:39:19 AM,Yellow,2,HUNTINGTON,,C15-C2-613
264,7/27/2024 11:39:19 AM,Silver,1,LARGO TOWN CENTER,Clarendon- Track 1;  motion;,K02-K1-227
